text,label,label_text,bvid,time
炮打总统部,1,neutral,BV1gXPjzdEMg,129.706
这歌很适合杜德伟,2,positive,BV1tbq3YVErZ,113.129
愿伊朗导演不会再因拍电影而遭监禁,1,neutral,BV1rfwXz6Eih,207.575
谁家富婆卸甲,1,neutral,BV11VA6z2Eaj,5.668
我报赣南师大,1,neutral,BV1ih41147Z6,2.158
舒服了,2,positive,BV1tbq3YVErZ,64.327
你这视频是伊朗人做的吗,1,neutral,BV1gXPjzdEMg,290.629
活该啊,0,negative,BV1gXPjzdEMg,186.095
《火影忍者破解版》,1,neutral,BV1GJ411x7h7,24.54
我爸刚弄死他,1,neutral,BV1ih41147Z6,7.396
"不, 是男性的恶导致了世界的恶",1,neutral,BV1rfwXz6Eih,222.02
君子是土豆脑袋哈哈哈哈哈哈哈,2,positive,BV1PiQZBvEbV,513.642
GET RICKROLLED NOOB LOL,2,positive,BV1GJ411x7h7,0.0
是PPT错了吧？,1,neutral,BV1Ey4y1874y,202.772
Jose Jose,1,neutral,BV1tbq3YVErZ,103.606
想家了,2,positive,BV11VA6z2Eaj,45.904
而是他确实说话不算数,1,neutral,BV1gXPjzdEMg,113.063
清   洁   工   结   束   工   作,1,neutral,BV1GJ411x7h7,102.295
我报赣南师大,1,neutral,BV1ih41147Z6,6.438
我感觉出身在历史书里,1,neutral,BV1gXPjzdEMg,117.891
你被骗了,1,neutral,BV1GJ411x7h7,7.98
伊朗女孩儿好漂亮,2,positive,BV1gXPjzdEMg,267.02
意义明确的特写,1,neutral,BV1ih41147Z6,93.385
源石（,1,neutral,BV1gXPjzdEMg,276.018
我报赣南师大,1,neutral,BV1ih41147Z6,5.4
ai,1,neutral,BV11VA6z2Eaj,16.748
神权大山,1,neutral,BV1gXPjzdEMg,108.593
多推,1,neutral,BV11VA6z2Eaj,17.367
我爸刚弄死他,1,neutral,BV1ih41147Z6,6.814
江南在哪？,1,neutral,BV1gXPjzdEMg,43.326
简称：差生文具多~,1,neutral,BV1gXPjzdEMg,74.562
你被骗了！,0,negative,BV1GJ411x7h7,0.0
居然不是自己做的,1,neutral,BV1PiQZBvEbV,76.608
我爸刚弄死他,1,neutral,BV1ih41147Z6,69.35
大彻大悟！,2,positive,BV1ih41147Z6,75.043
跳伞00:01,1,neutral,BV1GJ411x7h7,15.382
内心若安定，万般皆是风景。,1,neutral,BV11VA6z2Eaj,9.262
好听！,2,positive,BV1GJ411x7h7,37.249
你这视频是伊朗人做的吗,1,neutral,BV1gXPjzdEMg,290.629
就这样的鱼风一吹，身上就湿完了,1,neutral,BV11VA6z2Eaj,27.27
哇塞，这个视频好好啊,2,positive,BV1DVPTzhEfy,397.831
简自豪,1,neutral,BV1ih41147Z6,157.073
pcl骗来的有多少人,0,negative,BV1GJ411x7h7,66.015
“世界聚焦于你”,1,neutral,BV1gXPjzdEMg,210.155
是不是发过一次了,1,neutral,BV1gXPjzdEMg,45.55
多好看，江南烟雨蒙蒙,2,positive,BV11VA6z2Eaj,18.06
不卸甲为什么让看这难看的,0,negative,BV11VA6z2Eaj,15.279
这跟江南有关系？？？,1,neutral,BV1gXPjzdEMg,50.377
说江南是说区位，不是经济能力,1,neutral,BV1gXPjzdEMg,51.6
秦始皇统一语言的伟大,1,neutral,BV1gXPjzdEMg,61.377
维诺•理查德•汪苏泷,1,neutral,BV1GJ411x7h7,136.601
没有了解过,1,neutral,BV1Ey4y1874y,89.606
根正苗红,1,neutral,BV1gXPjzdEMg,13.204
为啥这个背景乐现在听出来了悲壮感,1,neutral,BV11VA6z2Eaj,8.067
太阴了。,0,negative,BV1GJ411x7h7,11.506
这玩意儿啥时候破亿（）,1,neutral,BV1GJ411x7h7,0.646
《千万别点》,1,neutral,BV1GJ411x7h7,106.173
Red hearts，外得（hars）,1,neutral,BV1tbq3YVErZ,26.059
中国最好的公路片,2,positive,BV1MswJzREbd,295.766
哥们儿，快1亿的播放量,2,positive,BV1GJ411x7h7,0.021
米豆腐好吃,2,positive,BV1PiQZBvEbV,526.892
波斯直聘,1,neutral,BV1gXPjzdEMg,21.374
我爸刚弄死他,0,negative,BV1ih41147Z6,8.194
一会你就发现赞早了,1,neutral,BV1gXPjzdEMg,291.396
我爸刚弄死他,1,neutral,BV1ih41147Z6,73.619
我也记得发过,1,neutral,BV1gXPjzdEMg,46.865
洗刷刷,1,neutral,BV1tbq3YVErZ,128.993
《逃跑吧少年重新火起来》,1,neutral,BV1GJ411x7h7,0.776
歌好听，人好看，风格阳光,2,positive,BV1GJ411x7h7,179.082
还真配,2,positive,BV1gXPjzdEMg,37.437
火星哥的嗓子真的是十几年都没变啊,2,positive,BV1tbq3YVErZ,74.835
我们这的辣椒20到25一斤哦,1,neutral,BV1PiQZBvEbV,84.636
红雨瓢泼泛起了回忆怎么圆,1,neutral,BV11VA6z2Eaj,56.679
A～～～～～～～～～～～,1,neutral,BV1ih41147Z6,82.099
必味弄，卡鼻雷瓦日龙,1,neutral,BV1ih41147Z6,177.811
爷青回，爷青回，爷青回，爷青回,2,positive,BV1ih41147Z6,7.139
我爸刚弄死他,1,neutral,BV1ih41147Z6,2.847
空 中 劈 叉 的 清 洁 工,1,neutral,BV1GJ411x7h7,79.092
江南是土耳其,1,neutral,BV1gXPjzdEMg,59.807
简称：差生文具多~,1,neutral,BV1gXPjzdEMg,74.562
好生硬的转折,0,negative,BV1tbq3YVErZ,113.981
rose!!!,2,positive,BV1tbq3YVErZ,0.051
君子无罪，怀璧其罪,1,neutral,BV1gXPjzdEMg,273.0
政教合一是没救的,1,neutral,BV1gXPjzdEMg,77.765
超喜欢阿巴斯的～,2,positive,BV1rfwXz6Eih,67.738
现在有变化了,1,neutral,BV1gXPjzdEMg,94.277
如果气温能到15以上，其实不错,1,neutral,BV11VA6z2Eaj,40.249
我报赣南师大,1,neutral,BV1ih41147Z6,5.245
i’m such a,1,neutral,BV1tbq3YVErZ,57.925
格莱美三提！！！,2,positive,BV1tbq3YVErZ,1.214
在线树洞,1,neutral,BV11VA6z2Eaj,6.229
我爸刚弄死他,1,neutral,BV1ih41147Z6,62.362
美国身份不复杂么？,1,neutral,BV1gXPjzdEMg,9.767
《活 在 裆 下》,1,neutral,BV1ih41147Z6,114.111
《还可以》,2,positive,BV1gXPjzdEMg,162.891
这个视频以前发过吧,1,neutral,BV1gXPjzdEMg,102.235
来自pcl2,1,neutral,BV1GJ411x7h7,25.771
看着像台风天，不像梅雨,1,neutral,BV11VA6z2Eaj,36.387
源石（,1,neutral,BV1gXPjzdEMg,276.018
我爸刚弄死他,1,neutral,BV1ih41147Z6,2.978
没有了解过,1,neutral,BV1Ey4y1874y,94.562
酱牛肉取代王力宏,1,neutral,BV1PiQZBvEbV,162.746
我爸刚弄死他,1,neutral,BV1ih41147Z6,70.535
简称：差生文具多~,1,neutral,BV1gXPjzdEMg,74.562
吹呢,0,negative,BV1PiQZBvEbV,72.4
你不会以为这是泡沫吧,1,neutral,BV1ih41147Z6,36.82
很好，适合我,2,positive,BV1dSwJzqELE,164.215
140人！出来！,1,neutral,BV1tbq3YVErZ,83.272
紧跟时事。,1,neutral,BV1gXPjzdEMg,11.159
我去我吃过这家，好像是叫985罗锅,1,neutral,BV1PiQZBvEbV,44.192
你被骗了,1,neutral,BV1GJ411x7h7,5.404
《三角洲人机不会爆头了》,1,neutral,BV1GJ411x7h7,48.185
波斯直聘,1,neutral,BV1gXPjzdEMg,21.374
腺苷三磷酸,1,neutral,BV1tbq3YVErZ,0.442
郭诗琦牛逼克拉斯,2,positive,BV1ih41147Z6,120.096
apt,1,neutral,BV1tbq3YVErZ,143.104
大话西游呢,1,neutral,BV1MswJzREbd,179.871
彩英！,2,positive,BV1tbq3YVErZ,33.669
可惜没要茄子,1,neutral,BV1PiQZBvEbV,595.85
你被骗了,1,neutral,BV1GJ411x7h7,4.72
这两句话好像之前听过,1,neutral,BV1gXPjzdEMg,108.69
还不都是自己给自己下的套,1,neutral,BV1gXPjzdEMg,226.353
什么垃圾都能火,0,negative,BV1tbq3YVErZ,21.971
记录在案,1,neutral,BV1gXPjzdEMg,289.992
我报赣南师大,1,neutral,BV1ih41147Z6,0.399
空调抽湿启动,1,neutral,BV11VA6z2Eaj,22.043
当然,1,neutral,BV1rfwXz6Eih,9.28
自 投 罗 网,1,neutral,BV1GJ411x7h7,61.269
不太饿吃三人餐,1,neutral,BV1PiQZBvEbV,98.641
萨珊王朝,1,neutral,BV1gXPjzdEMg,19.2
？？？？？江南,1,neutral,BV1gXPjzdEMg,47.971
天呐，死去的记忆回来了。,1,neutral,BV1DT4y1N7Bk,35.519
操被骗了,0,negative,BV1GJ411x7h7,1.86
“世界聚焦于你”,2,positive,BV1gXPjzdEMg,210.155
我怎么记得以前看过？,1,neutral,BV1gXPjzdEMg,16.964
我爸刚弄死他,1,neutral,BV1ih41147Z6,5.187
哪个国家不分解？？？,1,neutral,BV1gXPjzdEMg,264.305
答辩英语,0,negative,BV1DT4y1N7Bk,21.292
这个好吃的，小裹卷,2,positive,BV1PiQZBvEbV,404.271
我爸刚弄死他,1,neutral,BV1ih41147Z6,69.939
That’s a little crazy,1,neutral,BV1tbq3YVErZ,79.0
委内瑞第一啦,1,neutral,BV1gXPjzdEMg,268.923
阿“富”汗,1,neutral,BV1gXPjzdEMg,47.779
说了啊，十箱酱牛肉,1,neutral,BV1PiQZBvEbV,206.433
水上江南,1,neutral,BV11VA6z2Eaj,34.46
马辣是贵州这边比较出名的辣椒面,1,neutral,BV1PiQZBvEbV,53.351
小 羊 新 皮 肤,2,positive,BV1GJ411x7h7,28.092
现在也没有,1,neutral,BV1gXPjzdEMg,183.159
弹幕好天真，有点蠢,0,negative,BV1gXPjzdEMg,163.503
我的世界更新1.21.4,1,neutral,BV1GJ411x7h7,194.947
算了！一巴掌打走不记,1,neutral,BV11VA6z2Eaj,58.382
好家伙，戴上耳机左右横跳,2,positive,BV1ih41147Z6,54.311
不玩手机挺好,2,positive,BV1gXPjzdEMg,254.697
清朝保密画质,1,neutral,BV1tbq3YVErZ,40.493
紧跟时事。,1,neutral,BV1gXPjzdEMg,11.159
APT 呸,0,negative,BV1tbq3YVErZ,4.52
封建皇帝和宰相,1,neutral,BV1gXPjzdEMg,91.205
欢迎回来,2,positive,BV1GJ411x7h7,0.72
甚至不如奥匈,1,neutral,BV1gXPjzdEMg,120.352
你 被 骗 了,1,neutral,BV1GJ411x7h7,1.56
感觉像是即兴发挥的小曲,1,neutral,BV1tbq3YVErZ,162.041
遗像,1,neutral,BV1gXPjzdEMg,85.833
我报赣南师大,1,neutral,BV1ih41147Z6,4.075
炮打总统部,1,neutral,BV1gXPjzdEMg,118.074
地理位置，不是经济能力,1,neutral,BV1gXPjzdEMg,67.531
不管什么看，都有人,1,neutral,BV1tbq3YVErZ,50.11
衣服干不了，不知道多买几套啊,0,negative,BV11VA6z2Eaj,79.965
又潮又湿又多蚊虫,1,neutral,BV11VA6z2Eaj,22.519
ATP,1,neutral,BV1tbq3YVErZ,26.01
自   投   罗   网,1,neutral,BV1GJ411x7h7,0.0
《千万别点 》,1,neutral,BV1GJ411x7h7,98.051
我报赣南师大！,1,neutral,BV1ih41147Z6,0.0
亿万预定,2,positive,BV1GJ411x7h7,8.242
宗教忽悠不住年轻人了,1,neutral,BV1gXPjzdEMg,258.687
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.341
现在看只有一个声音了,1,neutral,BV1gXPjzdEMg,146.683
三国志11里的合肥，谁在中谁就被冲,1,neutral,BV1gXPjzdEMg,156.696
意义明确的特写,1,neutral,BV1ih41147Z6,93.099
伊朗是波斯猫,1,neutral,BV1gXPjzdEMg,10.36
屁也怪制裁，笑死,2,positive,BV1gXPjzdEMg,293.452
亻尔 衤皮 马 扁 了,0,negative,BV1GJ411x7h7,0.556
天哪，这首阿帕斯也太洗脑了吧,2,positive,BV1tbq3YVErZ,13.259
为什么风格感觉是gaga的味道,1,neutral,BV1tbq3YVErZ,38.889
GTA6提前体验,1,neutral,BV1GJ411x7h7,0.0
笑死,2,positive,BV1gXPjzdEMg,294.258
左麟右李:指谭咏麟和李克勤,1,neutral,BV1tbq3YVErZ,3.8
PCL,1,neutral,BV1GJ411x7h7,30.508
这么多？,1,neutral,BV1gXPjzdEMg,235.312
腿已经开始痛了,1,neutral,BV11VA6z2Eaj,16.081
你好,1,neutral,BV1ih41147Z6,33.339
the要变音,1,neutral,BV1DVPTzhEfy,359.618
屏幕外都感觉潮,1,neutral,BV11VA6z2Eaj,15.861
APT,1,neutral,BV1tbq3YVErZ,159.168
秦始皇统一语言的伟大,1,neutral,BV1gXPjzdEMg,61.377
巴顿奇事经典镜头很多啊,2,positive,BV1MswJzREbd,253.82
开局就被骗,1,neutral,BV1GJ411x7h7,7.291
你 被 骗 了,1,neutral,BV1GJ411x7h7,13.341
这播放量认真的？,0,negative,BV1GJ411x7h7,13.68
海上钢琴师呢,1,neutral,BV1MswJzREbd,104.9
我报赣南师大,1,neutral,BV1ih41147Z6,6.202
这是哪里,1,neutral,BV11VA6z2Eaj,32.641
a'b'cabc,1,neutral,BV1tbq3YVErZ,150.721
这地方钓鱼不错,2,positive,BV11VA6z2Eaj,21.491
。n。。。,1,neutral,BV1tbq3YVErZ,121.006
有风有诗有丰富色彩的地方,2,positive,BV1rfwXz6Eih,83.189
封建皇帝和宰相,1,neutral,BV1gXPjzdEMg,91.205
屁也怪制裁，笑死,2,positive,BV1gXPjzdEMg,293.452
《我的三体第五季预告片》,1,neutral,BV1GJ411x7h7,2.005
被西方洗脑了,1,neutral,BV1gXPjzdEMg,264.784
泡菜，泡菜，我是漫威,1,neutral,BV1tbq3YVErZ,120.267
2026年3月8日前来考古,1,neutral,BV1ih41147Z6,11.371
有点熟悉了,1,neutral,BV1gXPjzdEMg,289.958
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.943
我也看成活络油锅了，啊哈哈,2,positive,BV1PiQZBvEbV,22.352
kksk,1,neutral,BV1ih41147Z6,76.05
我报赣南师大,1,neutral,BV1ih41147Z6,14.238
《孤泳者》,1,neutral,BV1ih41147Z6,158.248
这个文案好像之前刷到过,1,neutral,BV1gXPjzdEMg,39.4
赣南师范大学校歌（bushi,1,neutral,BV1ih41147Z6,0.0
一直唱着动着，声音还能保持这么稳,2,positive,BV1GJ411x7h7,171.496
美国要的就是这个海峡的管辖权,1,neutral,BV1gXPjzdEMg,214.307
太美了,2,positive,BV11VA6z2Eaj,25.163
美国太坏了,1,neutral,BV1gXPjzdEMg,283.512
兄弟。也不是6个，七个点,1,neutral,BV1gXPjzdEMg,199.56
还没有,1,neutral,BV1rfwXz6Eih,6.103
冰上的尤里预告片,1,neutral,BV1GJ411x7h7,172.961
天，好好看，好适合睡觉,2,positive,BV11VA6z2Eaj,57.796
火星哥好帅啊,2,positive,BV1tbq3YVErZ,41.713
我报赣南师大,1,neutral,BV1ih41147Z6,3.929
信道容量,1,neutral,BV1gXPjzdEMg,214.932
很搞笑，国家很富，人民很穷,1,neutral,BV1gXPjzdEMg,289.792
多推,2,positive,BV11VA6z2Eaj,15.281
委内瑞拉？,1,neutral,BV1gXPjzdEMg,267.025
你中大奖了,2,positive,BV1GJ411x7h7,69.247
G T A 6 提 前 下 载 ╳,1,neutral,BV1GJ411x7h7,23.1
当时就这一段看哭的！！,2,positive,BV1MswJzREbd,330.038
真好看啊,2,positive,BV11VA6z2Eaj,32.265
22人！,1,neutral,BV1ih41147Z6,43.909
美得像油画,2,positive,BV1rfwXz6Eih,76.144
助力1亿,1,neutral,BV1GJ411x7h7,13.087
变得更强！,2,positive,BV1DVPTzhEfy,399.041
我报赣南师大,1,neutral,BV1ih41147Z6,4.136
怎么好像讲过一次了,1,neutral,BV1gXPjzdEMg,53.657
坐等一亿,2,positive,BV1GJ411x7h7,2.404
波斯,1,neutral,BV1gXPjzdEMg,12.13
666，吓哭了,2,positive,BV1MswJzREbd,412.771
封建的制度必将灭亡,1,neutral,BV1gXPjzdEMg,115.303
我报赣南师大,1,neutral,BV1ih41147Z6,28.106
很好，适合我,2,positive,BV1dSwJzqELE,164.879
还要沾折耳根水水,1,neutral,BV1PiQZBvEbV,447.793
只是位置比喻，不是真的江南,1,neutral,BV1gXPjzdEMg,47.468
封建的制度必将灭亡,1,neutral,BV1gXPjzdEMg,115.303
泰拉瑞亚1.4.6。,1,neutral,BV1GJ411x7h7,38.68
我爸刚弄死他,1,neutral,BV1ih41147Z6,66.598
名侦探柯南完结剧场版观看地址,1,neutral,BV1GJ411x7h7,34.54
哇槽，这极致的孤独美感太震撼了,2,positive,BV1rfwXz6Eih,40.286
衣服都晒不干的地方,1,neutral,BV11VA6z2Eaj,13.955
就是谁都不服谁之大戏班子,1,neutral,BV1gXPjzdEMg,82.346
靠近就会爆炸,1,neutral,BV1ih41147Z6,64.557
AirPods AirPods AirPods AirPods AirPods AirPods,1,neutral,BV1tbq3YVErZ,82.152
我爸刚弄死他,1,neutral,BV1ih41147Z6,76.3
所以总统有个卵用。,1,neutral,BV1gXPjzdEMg,133.989
nnnnn你,1,neutral,BV1DT4y1N7Bk,207.893
绿皮书 总是那么的印象深刻,2,positive,BV1MswJzREbd,94.784
Song Sheronica long to Bebe,1,neutral,BV1tbq3YVErZ,72.03
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.345
这是小裹卷，丝娃娃是另外一种,1,neutral,BV1PiQZBvEbV,424.953
君子无罪，怀璧其罪,1,neutral,BV1gXPjzdEMg,273.0
我报赣南师大,1,neutral,BV1ih41147Z6,5.818
江南不是埃及？,1,neutral,BV1gXPjzdEMg,52.495
马上就只有军政府一个声音了,1,neutral,BV1gXPjzdEMg,157.968
流氓国家,1,neutral,BV1gXPjzdEMg,5.308
伊朗研发核弹能不制裁他吗？,1,neutral,BV1gXPjzdEMg,298.644
私人住宅,1,neutral,BV1PiQZBvEbV,372.782
你被骗了。,1,neutral,BV1GJ411x7h7,11.128
给我拌酱音泽鸭架~,1,neutral,BV1ih41147Z6,24.915
高市早苗我操,0,negative,BV1ih41147Z6,100.828
一亿给我点个赞,1,neutral,BV1GJ411x7h7,0.0
阿契美尼德王朝,1,neutral,BV1gXPjzdEMg,26.52
明教,1,neutral,BV1gXPjzdEMg,21.802
局部特写,1,neutral,BV1ih41147Z6,94.259
膝盖疼,0,negative,BV11VA6z2Eaj,55.929
2024年12月15日回来考古,1,neutral,BV1ih41147Z6,0.0
兄弟。也不是6个，七个点,1,neutral,BV1gXPjzdEMg,199.56
美国太坏了,1,neutral,BV1gXPjzdEMg,283.512
适合睡觉,1,neutral,BV11VA6z2Eaj,14.014
董事长不懂事,1,neutral,BV1gXPjzdEMg,145.3
波斯明教,1,neutral,BV1gXPjzdEMg,20.02
高市早苗有母,1,neutral,BV1GJ411x7h7,172.581
两次带路党是同一拨人,1,neutral,BV1gXPjzdEMg,122.303
ATP ATP ATP ATP ATP ATP en enhen en hen,1,neutral,BV1tbq3YVErZ,4.973
我报赣南师大,1,neutral,BV1ih41147Z6,5.235
2026年初三打卡,1,neutral,BV1GJ411x7h7,23.76
伊朗大学女性很多,1,neutral,BV1gXPjzdEMg,266.447
阿富汗像江南？,1,neutral,BV1gXPjzdEMg,48.51
我报赣南师大,1,neutral,BV1ih41147Z6,6.466
波斯女人是真的漂亮,2,positive,BV1rfwXz6Eih,64.389
阿“富”汗,1,neutral,BV1gXPjzdEMg,47.779
君子无罪，怀璧其罪,1,neutral,BV1gXPjzdEMg,273.0
鬼 灭 之 刃 第 二 季,1,neutral,BV1GJ411x7h7,66.12
太有那味了,2,positive,BV1gXPjzdEMg,291.396
2手都要抓，2手都要硬,1,neutral,BV1gXPjzdEMg,111.914
现在也没有,1,neutral,BV1gXPjzdEMg,183.159
没有BGM就好了，雨声已经是最好的了,2,positive,BV11VA6z2Eaj,86.67
一听这首歌就好开心呀,2,positive,BV1tbq3YVErZ,136.835
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.776
哇，烟雨江南！,2,positive,BV11VA6z2Eaj,9.57
伊朗菲尔兹奖,1,neutral,BV1gXPjzdEMg,228.158
我报赣南师大,1,neutral,BV1ih41147Z6,0.0
我报赣南师大,1,neutral,BV1ih41147Z6,6.014
阿巴子阿巴子阿巴子阿巴子阿巴子,1,neutral,BV1tbq3YVErZ,7.908
好有创意的MV,2,positive,BV1tbq3YVErZ,17.405
《杜海皇》,1,neutral,BV1ih41147Z6,154.095
我报赣南师大,1,neutral,BV1ih41147Z6,2.392
不用上班，下雨也不错,2,positive,BV11VA6z2Eaj,40.837
我报赣南师大,1,neutral,BV1ih41147Z6,8.876
A一一一一一一一！！！？！,1,neutral,BV1ih41147Z6,67.251
太好听了,2,positive,BV1tbq3YVErZ,26.782
一亿特攻！,2,positive,BV1GJ411x7h7,9.371
哈哈哈,2,positive,BV1gXPjzdEMg,40.282
制裁的国家富不了,1,neutral,BV1gXPjzdEMg,293.896
灰色是啥玩意,1,neutral,BV1gXPjzdEMg,56.938
泡菜,1,neutral,BV1tbq3YVErZ,139.611
国家也不富,1,neutral,BV1gXPjzdEMg,293.95
波斯,1,neutral,BV1gXPjzdEMg,12.13
君:我是不爱吃猪脆骨,1,neutral,BV1PiQZBvEbV,223.806
on凸透镜,1,neutral,BV1tbq3YVErZ,62.805
好像看过。。,1,neutral,BV1gXPjzdEMg,25.746
51人正在上当,1,neutral,BV1GJ411x7h7,5.966
我的衣服呀！,0,negative,BV11VA6z2Eaj,14.989
国外女生漂亮的也不少,1,neutral,BV1gXPjzdEMg,270.114
"短期啦,长期啦",1,neutral,BV1gXPjzdEMg,241.897
128个人出来。,1,neutral,BV11VA6z2Eaj,1.44
abc,1,neutral,BV1tbq3YVErZ,61.211
江山雾笼烟雨摇，十年一剑斩皇朝,1,neutral,BV11VA6z2Eaj,10.879
钴镥汞钯铱钨蒽铀钾,1,neutral,BV1ih41147Z6,27.102
美商+1,2,positive,BV1rfwXz6Eih,91.154
我脸盘真大。,1,neutral,BV1ih41147Z6,5.92
新 型 网 络 诈 骗,1,neutral,BV1GJ411x7h7,0.0
爷    乐    意,2,positive,BV1GJ411x7h7,0.243
这不甩两杆?,1,neutral,BV11VA6z2Eaj,16.191
委内瑞第一啦,2,positive,BV1gXPjzdEMg,268.923
那就是不算数啊,1,neutral,BV1gXPjzdEMg,113.896
我爸刚弄死他,1,neutral,BV1ih41147Z6,4.816
火星老仙，法力无边！,2,positive,BV1tbq3YVErZ,75.144
我爸刚弄死他,1,neutral,BV1ih41147Z6,71.457
好喜欢啊！！一定要去一次南方,2,positive,BV11VA6z2Eaj,14.525
我报赣南师大,1,neutral,BV1ih41147Z6,6.385
很搞笑，国家很富，人民很穷,1,neutral,BV1gXPjzdEMg,289.792
巴巴博一,1,neutral,BV1GJ411x7h7,95.001
旅游的时候遇见大暴雨就老实了,1,neutral,BV11VA6z2Eaj,129.098
周末最适配的歌,2,positive,BV1tbq3YVErZ,115.739
《崩坏4预告cg》,1,neutral,BV1GJ411x7h7,118.673
北方人就去了三个月得了湿疹,1,neutral,BV11VA6z2Eaj,57.229
猜猜他为什么有9700万的播放量？,1,neutral,BV1GJ411x7h7,16.379
神权国家,1,neutral,BV1gXPjzdEMg,82.532
准备破亿,2,positive,BV1GJ411x7h7,0.279
拼好歌,2,positive,BV1tbq3YVErZ,90.983
秦始皇统一语言的伟大,1,neutral,BV1gXPjzdEMg,61.377
送他破亿,2,positive,BV1GJ411x7h7,0.0
酸萝卜别吃！,0,negative,BV1PiQZBvEbV,258.84
现在有变化了,1,neutral,BV1gXPjzdEMg,94.277
小七,1,neutral,BV1tbq3YVErZ,72.553
萨珊王朝,1,neutral,BV1gXPjzdEMg,19.2
讲究人，出来玩还能这么规矩,2,positive,BV1PiQZBvEbV,357.728
空 客 A 3 6 0 试 飞（,1,neutral,BV1GJ411x7h7,9.081
“博人传已完结”,1,neutral,BV1GJ411x7h7,41.956
这时候防汛排涝真的烦,0,negative,BV11VA6z2Eaj,33.495
这是哪里？,1,neutral,BV11VA6z2Eaj,55.999
喜欢江南烟雨,2,positive,BV11VA6z2Eaj,24.387
唯一一个可以投自制的,1,neutral,BV1tbq3YVErZ,0.176
多推,2,positive,BV11VA6z2Eaj,16.535
真能瞎扯淡,0,negative,BV1gXPjzdEMg,45.312
下雨不潮，难道天晴潮吗？,1,neutral,BV11VA6z2Eaj,17.642
整整几个月都这样就烦了,0,negative,BV11VA6z2Eaj,30.679
现在有变化了,1,neutral,BV1gXPjzdEMg,94.277
居然还有炸香蕉,2,positive,BV1PiQZBvEbV,527.39
靠着中东就不可能省心,1,neutral,BV1gXPjzdEMg,157.203
亲美派没有军权 你想多了,1,neutral,BV1gXPjzdEMg,158.144
我感觉出身在历史书里,1,neutral,BV1gXPjzdEMg,117.891
这字幕是碳基生物想出来的？,0,negative,BV1GJ411x7h7,121.509
波司登羽绒服,1,neutral,BV1gXPjzdEMg,18.662
你被骗了,0,negative,BV1GJ411x7h7,6.166
这是在哪里？可以钓鱼吗？,1,neutral,BV11VA6z2Eaj,3.731
有关节炎的不疼吗？,1,neutral,BV11VA6z2Eaj,95.648
a v 1 0 4 9 2 原 版,1,neutral,BV1GJ411x7h7,10.536
那还选个球,0,negative,BV1gXPjzdEMg,126.153
原 神 自 选 五 星,2,positive,BV1GJ411x7h7,202.412
以色列隔那么远为啥啊,1,neutral,BV1gXPjzdEMg,197.864
下雨天，躺家里真的很舒服,2,positive,BV11VA6z2Eaj,3.693
多推,1,neutral,BV11VA6z2Eaj,2.267
kksk,1,neutral,BV1tbq3YVErZ,46.629
就是谁都不服谁之大戏班子,1,neutral,BV1gXPjzdEMg,82.346
欢迎回家~,2,positive,BV1GJ411x7h7,9.939
m啊,1,neutral,BV1ih41147Z6,170.07
太华丽了,2,positive,BV11VA6z2Eaj,3.509
破亿助力,2,positive,BV1GJ411x7h7,5.22
彩英啊，喜欢的，酒桌游戏,2,positive,BV1tbq3YVErZ,0.787
六百,1,neutral,BV1GJ411x7h7,5.04
江南？,1,neutral,BV1gXPjzdEMg,44.239
最高领袖=董事长，总统=CEO,1,neutral,BV1gXPjzdEMg,87.954
弹幕好天真，有点蠢,0,negative,BV1gXPjzdEMg,163.503
欧巴刚南师大,1,neutral,BV1ih41147Z6,0.3
我报赣南师大,1,neutral,BV1ih41147Z6,22.049
委内瑞拉就是有油但人贫穷,1,neutral,BV1gXPjzdEMg,299.813
开头的那首歌叫什么名字啊？,1,neutral,BV11VA6z2Eaj,11.269
火星哥！！！！！,2,positive,BV1tbq3YVErZ,76.146
破亿冲击,2,positive,BV1GJ411x7h7,2.697
冲1亿！,2,positive,BV1GJ411x7h7,6.639
雨之国是吧,1,neutral,BV1gXPjzdEMg,222.201
一蓑烟雨任平生,1,neutral,BV11VA6z2Eaj,1.368
烘干机：将大局逆转吧[滑稽],2,positive,BV11VA6z2Eaj,24.71
涩谷我来了!!!,2,positive,BV1tbq3YVErZ,0.0
好美,2,positive,BV11VA6z2Eaj,12.546
骤雨落宿命敲,1,neutral,BV11VA6z2Eaj,52.143
星际争霸3宣传片,1,neutral,BV1GJ411x7h7,46.397
apt,1,neutral,BV1tbq3YVErZ,57.09
下棋的俩老头是BIGBANG的大声和胜利,1,neutral,BV1ih41147Z6,48.646
哈哈怪不的这么穷,0,negative,BV1gXPjzdEMg,92.234
你们怎么不听叮咚机和陪我过个冬？,1,neutral,BV1tbq3YVErZ,33.592
見證史,1,neutral,BV1tbq3YVErZ,0.737
多推,1,neutral,BV11VA6z2Eaj,9.937
站出来,1,neutral,BV1GJ411x7h7,73.939
萨珊王朝,1,neutral,BV1gXPjzdEMg,19.2
我报赣南师大,1,neutral,BV1ih41147Z6,13.118
被变化了~,1,neutral,BV1gXPjzdEMg,104.654
委内瑞拉就是有油但人贫穷,1,neutral,BV1gXPjzdEMg,299.813
